date,title,link,first_paragraph,publish_location,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,PESTLE,source
2020-01-21,Sichere Cloud: BSI stellt aktualisierten C5-Katalog vor (archiviert),https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2020/Cloud_C5_210120.html,"Seit seiner Veröffentlichung 2016 hat sich der ""Cloud ComputingCompliance Criteria Catalogue"" (C5) desBSIzum etablierten und vielfach national und international umgesetzten Standard derCloud-Sicherheit entwickelt. DaCloud-Techniken schnellen Innovationen unterworfen sind, hat dasBSIdenC5nun einer umfassenden Revision unterzogen. Der überarbeitete und aktualisierteC5wurde heute im Rahmen einer Veranstaltung in Frankfurt am Main vorgestellt.",Bonn/Frankfurt,Cloud, BSI, C5, Sicherheit, Revision,technological,BSI
2020-01-16,Aktive Ausnutzung der Citrix Schwachstelle (archiviert),https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2020/Citrix_Schwachstelle_160120.html,"Dem Bundesamt für Sicherheit in der Informationstechnik (BSI) liegen zahlreiche Meldungen vor, nach denen Citrix-Systeme erfolgreich angegriffen werden. DasBSIruft Anwender erneut dringend auf, die vom Hersteller Citrix bereitgestellten Workaround-Maßnahmen umgehend auszuführen und nicht auf die Sicherheitsupdates zu warten. Anwender, die die Workaround-Maßnahmen bislang nicht umgesetzt haben, sollten zudem ihre direkt mit dem Internet verbundenen Citrix-Systeme auf eine wahrscheinliche Kompromittierung prüfen. Angaben des Herstellers zufolge sollen Sicherheitsupdates je nach Versionszweig der betroffenen Produkte erst Ende Januar 2020 verfügbar sein. Diese sollten dann schnellstmöglich eingespielt werden.",Bonn,Citrix, Schwachstelle, BSI, Sicherheitsupdates, Anwender,technological,BSI
2020-01-15,Kritische Schwachstelle in Windows: Sicherheitsupdate einspielen (archiviert),https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2020/Windows_Schwachstelle_150120.html,"In denMicrosoft-BetriebssystemenWindows10 undWindowsServer2016/2019 wurde eine Schwachstelle entdeckt, die dazu führen kann, dass Zertifikate, denen das Betriebssystem vertraut, von unbefugten Dritten nachgeahmt und missbraucht werden können.Das Bundesamt für Sicherheit in der Informationstechnik (BSI) hat die hierzu von der US-amerikanischenNSAzur Verfügung gestellten Informationen geprüft und stuft die Schwachstelle als kritisch ein. Zwar ist eine Ausnutzung der Schwachstelle demBSIbisher nicht bekannt. Laut Einschätzung von Analysten ist die Ausnutzung der Schwachstelle jedoch verhältnismäßig einfach, sodass davon auszugehen ist, dass innerhalb kürzester Zeit entsprechendeCyber-Angriffe durchgeführt werden. DasBSIrät daher Anwendern vonWindows10 undWindowsServer2016/2019 dringend, das vonMicrosoftzur Verfügung gestellteSoftware-Updateumgehend zu installieren.BSI-Präsident Arne Schönbohm weist auf die Bedeutung von Sicherheitsupdates hin:""Wir alle genießen die Vorzüge digitaler Prozesse, wir nutzen Online-Banking, wir kaufen im Internet ein, wir steuern elektronische Geräte per App und wir profitieren von digitalen Abläufen in Wirtschaft und Verwaltung. Je weiter diese Digitalisierung geht, desto abhängiger sind wir auch von funktionierenden und vertrauenswürdigen Systemen. Daher ist der Umgang mit Schwachstellen in diesen Systemen essentiell für den Erfolg der Digitalisierung. Welche Folgen Schwachstellen haben können, hat 2017 die Angriffswelle mit der Schadsoftware Wannacry gezeigt. Hersteller sind aufgerufen, durch entsprechende Qualitätssicherung Schwachstellen in ihren Produkten von vornherein möglichst zu vermeiden. Tauchen Schwachstellen auf, so müssen sie schnellstmöglich geschlossen werden. Anwender sind aufgerufen, vorhandene Sicherheitsupdates schnellstmöglich zu installieren.""",Bonn,Windows, Sicherheitsupdate, Schwachstelle, BSI, Cyber-Angriffe,technological,BSI
2020-01-10,Vom Hörsaal in den Job – Neuer Studiengang Cyber-Security (archiviert),https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2020/Studiengang_Cyber_Security_100120.html,"Ab dem Wintersemester 2020/2021 bietet die Hochschule des Bundes (HSBund) in Kooperation mit demBSIzum ersten Mal den neuen und hochspezialisierten dualen Studiengang ""Digital Administration andCyberSecurity"" an.",Bonn,Hörsaal, Job, Studiengang, Cyber-Security, dual,technological,BSI
2019-12-20,BSI zertifiziert technische Sicherheitseinrichtungen für Kassensysteme,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Kassensysteme_201219.html,"Ab 2020 müssen neue Kassensysteme gemäß §146a der Abgabenordnung mit einer zertifizierten technischen Sicherheitseinrichtung ausgestattet werden, um Manipulationen an elektronischen Aufzeichnungen zu erschweren. Das Bundesamt für Sicherheit in der Informationstechnik (BSI) hat die ersten technischen Sicherheitseinrichtungen für elektronische Aufzeichnungssysteme zertifiziert. Die nun zertifiziertenHardware-basierten Lösungen der FirmenEpsonundSwissbitAGkönnen genutzt werden, um die digitalen Aufzeichnungen elektronischer Kassensysteme vor nachträglichen Manipulationen zu schützen.",Bonn,BSI, technische Sicherheitseinrichtungen, Kassensysteme, Zertifizierung, Manipulationen,technological,BSI
2019-12-19,Meilenstein der Energiewende: Drittes Smart-Meter-Gateway zertifiziert,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Smart_Meter-Gateway_191219.html,"Im Bundesministerium für Wirtschaft und Energie (BMWi) überreichten heute der Staatssekretär für Energiepolitik Andreas Feicht undBSI-Präsident Arne Schönbohm das dritte Zertifikat auf Basis des Schutzprofils für dasSmart-Meter-Gatewayan Peter Heuell, Geschäftsführer der EMHmeteringGmbH& Co. KG. Im Rahmen des Zertifizierungsverfahrens wurde der Nachweis der Einhaltung der Sicherheitsvorgaben durch dasSmart-Meter-Gatewayerbracht. Auch die Herstellungs- und Entwicklungsprozesse des Herstellers sowie die Auslieferungswege der Geräte wurden durch dasBSIzertifiziert.",Bonn,Energiewende, Smart-Meter-Gateway, Zertifikat, BSI, Sicherheitsvorgaben,technological,BSI
2019-12-18,Achtung: Schadhafte SPAM-Mails im Namen mehrerer Bundesbehörden,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Spam-Bundesbehoerden_181219.html,"Derzeit werden vermehrtSpam-Mailsmit schädlichem Anhang oder Links im Namen mehrerer Bundesbehörden verschickt. Das Bundesamt für Sicherheit in der Informationstechnik (BSI) ruft zu besonderer Vorsicht auf und warnt vor dem Öffnen dieserE-Mailsund Links. DemBSIsind in den vergangenen Tagen mehrere bestätigte Emotet-Infektionen in Behörden der Bundesverwaltung gemeldet worden. Dazu kommen weitere Verdachtsfälle. DasBSIsteht mit den betroffenen Behörden in engem Kontakt. Dabei handelt es sich um Erstinfektionen, die dazu führen, dass weitereSpam-Mailsim Namen der Betroffenen verschickt werden. Zu einer Schadauswirkung in den Behörden ist es bislang nicht gekommen, da die Infektionen isoliert und bereinigt werden konnten.",Bonn,Schadhafte, SPAM-Mails, Bundesbehörden, BSI, Emotet-infektionen,technological,BSI
2019-12-16,Engere Kooperation von BSI und ITZBund,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Kooperation-BSI-ITZBund_161219.html,"Das Bundesamt für Sicherheit in der Informationstechnik (BSI) und das Informationstechnikzentrum Bund (ITZBund) arbeiten bei der Bereitstellung sicherer Dienste für die Bundesverwaltung zukünftig noch enger zusammen. Zur besseren Erkennung vonCyber-Angriffen wollenBSIundITZBund den gemeinsamen Dienst ""Detection-as-a-Service"" (DaaS) anbieten, der aus der Bundescloudheraus für die Bundesbehörden aufgebaut, betrieben und weiterentwickelt werden soll. Eine entsprechende Absichtserklärung unterzeichneten heute in Bonn der Direktor desITZBundDr.Alfred Kranstedt undBSI-Präsident Arne Schönbohm.",Bonn/Freital,BSI, ITZBund, Cyber-Angriffen, Detection-as-a-Service, Bundescloud,technological,BSI
2019-12-11,BSI eröffnet zweiten Dienstsitz in Freital/Sachsen,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Eroeffnung_Freital_101219.html,"Als dieCyber-Sicherheitsbehörde des Bundes hat das Bundesamt für Sicherheit in der Informationstechnik (BSI) heute einen zweiten Dienstsitz am Standort Freital eröffnet. Gemeinsam haben der Innenminister des Freistaates Sachsen,Prof.Dr.Roland Wöller, der Oberbürgermeister der Stadt Freital, Uwe Rumberg undBSI-Präsident Arne Schönbohm das Dienststellen-Schild desBSIam Gebäude in der Dresdner Straße 180 in Freital angebracht und die neuen Räumlichkeiten besichtigt.",Bonn/Freital,BSI, Dienstsitz, Freital, Sachsen, Sicherheitstechnik,political,BSI
2019-11-29,BSI im Dialog: Cyber-Sicherheit in die Schulen bringen,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/BSI_im_Dialog_281119.html,"Zur Veranstaltung ""BSIim Dialog"" am heutigen Freitag diskutierte das Bundesamt für Sicherheit in der Informationstechnik (BSI) mit Lehrinnen und Lehrern sowie Vertretern aus Ministerien, der Bezirksregierung, Bildungsinitiativen und Elterngremien, was es braucht, umCyber-Sicherheit für und in Schulen zu gestalten. Dazu Arne Schönbohm, Präsident desBSI:",Bonn,Cyber-Sicherheit, Schulen, BSIim Dialog, Arne Schönbohm, Veranstaltung,technological,BSI
2019-11-27,SPS 2019: BSI gestaltet Cyber-Sicherheit in der Industrie 4.0,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/SPS_2019_261119.html,"Gefährdungspotentiale und Lösungsansätze für mehrCyber-Sicherheit im Bereich der Industrie 4.0 zeigt das Bundesamt für Sicherheit in der Informationstechnik (BSI) vom 26. bis 28. November 2019 als Aussteller auf derSPS-smart production solutions2019 in Nürnberg. In Halle 6, Stand 153, informiert dasBSIzu aktuellen Herausforderungen der Digitalisierung, die im KontextIndustrialSecurityund Industrie 4.0 entstehen und zeigt auf, wie Unternehmen den bestehenden Gefährdungen durchCyber-Angriffe und andereIT-Sicherheitsvorfälle effektiv begegnen können.",Bonn/Nürnberg,Cyber-Sicherheit, Industrie 4.0, BSI, Digitalisierung, Cyber-Angriffe,technological,BSI
2019-11-18,Medica 2019: BSI-Leitfaden zur Cyber-Sicherheit von Medizinprodukten,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Leitfaden_Med-Produkte_231019.html,"Im Kontext der sicheren Digitalisierung im Gesundheitswesen hat das Bundesamt für Sicherheit in der Informationstechnik (BSI) im Rahmen der Messe ""Medica"" in Düsseldorf einen neuen Leitfaden ""Sicherheit von Medizinprodukten – Leitfaden zur Nutzung desMDS2aus 2019"" (Manufacturer Disclosure Statement for Medical Device Security) veröffentlicht. Herstellern und Betreibern von Medizinprodukten dient der Leitfaden als Anleitung und Unterstützung bei der Anwendung desMDS2, das im Rahmen von Beschaffungsvorgängen als Grundlage für eine Risikoanalyse des anzuschaffenden Systems herangezogen werden kann. Anhand desMDS2lassen sich die Sicherheitseigenschaften verschiedener Produkte unterschiedlicher Hersteller vergleichen und Schwachstellen und Risiken bereits im Vorfeld des eigentlichen Beschaffungsprozesses beurteilen. Mit vermehrter Nutzung desMDS2-Formulars bei Beschaffungen würde dieCyber-Sicherheit von Medizinprodukten und der Schutz sensibler Patientendaten langfristig verbessert werden.",Bonn,Medica 2019, BSI-Leitfaden, Cyber-Sicherheit, Medizinprodukte, MDS2,technological,BSI
2019-11-15,Allianz für Cyber-Sicherheit: Wintergerst zum Beiratsvorsitzenden gewählt,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/ACS-Beirat-Wahl_151119.html,"Im Rahmen der zweiten Sitzung des Beirats derAllianz fürCyber-Sicherheit (ACS)in diesem Jahr wurde Ralf Wintergerst, Vorsitzender der Geschäftsführung von Giesecke+Devrient, heute in Berlin zum neuen Vorsitzenden des Beirats gewählt. Wintergerst folgt aufDr.Klaus Mittelbach, Vorsitzender der Geschäftsführung desZVEI, der den Beirat der Allianz fürCyber-Sicherheit seit 2016 geführt hatte.",Bonn/Berlin,Wintergerst, Beiratsvorsitzenden, Allianz für Cyber-Sicherheit, Ralf Wintergerst, Beirats,political,BSI
2019-10-28,Digitale Identitäten schützen: BSI entwickelt Sicherheitskatalog für eIDs,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Sicherheitskatalog-eIDs_281019.html,"Anlässlich des Digitalgipfels der Bundesregierung in Dortmund hat das Bundesamt für Sicherheit in der Informationstechnik (BSI) dasSecurityFrameworkfür digitale Identitäten vorgestellt. Damit kann Deutschland zum Vorreiter bei der Entwicklung sicherer digitaler Identitäten werden, die sowohl hoheitlich als auch privatwirtschaftlich einsetzbar sind.",Dortmund/Bonn,Digitale Identitäten, BSI, Sicherheitskatalog, eIDs, SecurityFramework,technological,BSI
2019-10-23,BSI erkennt Cyber-Sicherheitsstandard für Krankenhäuser an,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/B3S-Krankenhaeuser_231019.html,"Neben Einrichtungen anderer Sektoren waren Krankenhäuser und andere medizinische Einrichtungen zuletzt wiederholt Betroffene gravierenderIT-Sicherheitsvorfälle. Neben der Bedrohung durchRansomware-Angriffe standen dabei auch sensible Patientendaten im Mittelpunkt. Nun hat das Bundesamt für Sicherheit in der Informationstechnik (BSI) die Eignung eines branchenspezifischen Sicherheitsstandards (B3S) festgestellt, mit dem Krankenhäuser ihreIT-Sicherheitsmaßnahmen nach dem Stand der Technik ausrichten können. Vorgelegt wurde derB3Svon der Deutschen Krankenhausgesellschaft (DKG).",Bonn,BSI, Krankenhäuser, Cyber-Sicherheitsstandard, Ransomware-Angriffe, Patientendaten,technological,BSI
2019-10-17,Bericht zur Lage der IT-Sicherheit vorgestellt,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Lagebericht_171019.html,"Bundesinnenminister Seehofer:""Wir müssen als Gesellschaft begreifen, dass unsere digitalisierte Zukunft untrennbar mit der konsequenten Umsetzung vonIT-Sicherheit verbunden ist. Wenn wir die Chancen der Digitalisierung voll ausschöpfen wollen, müssen wir die mit ihr verbundenen Risiken beherrschbar machen.""",Bonn/Berlin,IT-Sicherheit, Digitalisierung, Zukunft, Gesellschaft, Risiken,technological,BSI
2019-10-15,Neuer Sicherheitskatalog mit aktualisierten Anforderungen für alle Netze und Dienste,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Katalog_von_Sicherheitsanforderungen_BnetzA_141019.html,Die Bundesnetzagentur hat die Konsultation zum Entwurf des überarbeiteten Katalogs von Sicherheitsanforderungen für das Betreiben von Telekommunikations- und Datenverarbeitungssystemen sowie für die Verarbeitung personenbezogener Daten gestartet.,Bonn,Sicherheitskatalog, Anforderungen, Netze, Dienste, Bundesnetzagentur,legal,BSI
2019-10-09,Sichere Clouds: Community Draft für neuen C5-Anforderungskatalog,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/C5_Community_Draft-09102019.html,Das Bundesamt für Sicherheit in der Informationstechnik (BSI) hat seinen Anforderungskatalog Sicherheit fürCloud Computing(C5) grundlegend überarbeitet und stellt ihn alsCommunity Draftzur Kommentierung ins Netz.,Bonn/Nürnberg,Clouds, Community Draft, C5, Bundesamt für Sicherheit, Informationstechnik,technological,BSI
2019-10-08,Schwerpunkt IT-Grundschutz: it-sa-Ausgabe des BSI-Magazins erschienen,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/Messeausgabe-BSI-Magazin_08102019.html,"Vor 25 Jahren hat das Bundesamt für Sicherheit in der Informationstechnik (BSI) erstmalsIT-Sicherheitsempfehlungen unter dem Namen ""IT-Grundschutz"" veröffentlicht – ein Meilenstein in der Geschichte der Informationssicherheit. Passend zu diesem Jubiläum hebt die it-sa-Ausgabe desBSI-Magazins ""Mit Sicherheit"" denIT-Grundschutz auf die Titelseite. ZurIT-Sicherheitsmesse ""it-sa"" in Nürnberg sind5G,Blockchain,Cyber-Sicherheit für die Energiewirtschaft und auch der zweiteBSI-Standort in Freital weitere Themen der neuen Ausgabe des Magazins.",Bonn/Nürnberg,IT-Grundschutz, it-sa-Ausgabe, BSI-Magazin, IT-Sicherheitsmesse, Cyber-Sicherheit,technological,BSI
2019-10-08,Ein Vierteljahrhundert Informationssicherheit: IT-Grundschutz mit Methode,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2019/25-Jahre-IT-Grundschutz_07102019.html,"Informationssicherheit ist kein Status, sondern ein Prozess. Diesen Leitspruch der Informationssicherheit spiegelt seit nunmehr 25 Jahren derIT-Grundschutz des Bundesamtes für Sicherheit in der Informationstechnik (BSI) wider. DerIT-Grundschutzist Methode, Handlungsanweisung, Empfehlung und Standard in einem. Er ist anwendbar für alle Institutionen, die in Zeiten der Digitalisierung ihreIT-Systeme und Datennetze und damit ihre Geschäfts- oder Verwaltungsprozesse nach dem Stand der Technik absichern wollen. 1994 hat dasBSIerstmalsIT-Sicherheitsempfehlungen unter dem Namen ""IT-Grundschutz"" veröffentlicht. 2017 wurden die Ergebnisse einer grundlegenden Modernisierung desIT-Grundschutzes vorgestellt. Die Inhalte wurden fokussiert und verschlankt, neue Themen, Vorgehensweisen undIT-Trends wurden aufgenommen. Speziell für kleine und mittelständische Unternehmen, die meist ein eher begrenztes Budget für Informationssicherheit haben, gibt es mit der Basis-Absicherung und denIT-Grundschutz-Profilen praktikable Angebote.",Bonn/Nürnberg,Informationssicherheit, IT-Grundschutz, BSI, Methode, IT-Systeme,technological,BSI
